nl|[1] De wetenschappelijke naam van de soort is voor het eerst geldig gepubliceerd in 1916
nl|Zij werd opgezet als de Kroatische Identiteit en Voorspoed (Kroatisch: Hrvatski identitet i prosperitet, HIP)
nl|Skogsta, Strömsholm en Sillerbo (Zweeds: Skogsta, Strömsholm och Sillerbo) is een småort in de gemeente
nl|Spathius libanius is een insect dat behoort tot de orde vliesvleugeligen (Hymenoptera) en de familie
nl|Hij werd bijgezet op het kerkhof van Münchsteinach
nl|Bradley werd geboren in Bergen op Zoom als zoon van een Engelsman
nl|Hiermee doet de film het in zijn internationale openingsweekend beter dan Guardians of the Galaxy
nl|Cursief vermelde wegen zijn voormalige Provinciale wegen
nl|In zijn ogen moest het rooms-katholieke en Latijnse Quebec een onafhankelijke staat worden
nl|Het park maakt deel uit van Dubai Parks en resorts[1] en is een van de
nl|De WWE-pay-per-viewevenementen in 2008 bestond uit professioneel worstelevenementen, die door de WWE werden georganiseerd in
nl|Janowo, Nidzica, Olsztynek, Pasym, Purda, Szczytno, Wielbark
nl|Metacritic komt op een score van 73/100, gebaseerd op 48 recensies
nl|Tot een debuut kwam het echter vooralsnog niet
nl|Besuki telt 2453 inwoners (volkstelling 2010)
nl|Het dier behoort tot het geslacht Parajotus
nl|Vidius is een geslacht van vlinders van de familie dikkopjes (Hesperiidae), uit de onderfamilie Hesperiinae
nl|[1] De wetenschappelijke naam van de soort is voor het eerst geldig gepubliceerd in 1940
nl|Typhlocharis belenae is een keversoort uit de familie van de loopkevers (Carabidae)
nl|Met de kieshervorming in Vlaanderen van 2006 poogde men dit euvel op te lossen door
nl|Ergates is monotypisch en omvat slechts de volgende soort:
nl|Ciririp telt 2936 inwoners (volkstelling 2010)
nl|De plaats maakt deel uit van het arrondissement Montbrison
nl|Graf DK 38 is een graf uit de Vallei der Koningen
nl|De wetenschappelijke naam van de soort is voor het eerst geldig gepubliceerd in 2006 door
nl|In 2004 telde de gemeente 24
nl|De wetenschappelijke naam van het geslacht werd voor het eerst geldig gepubliceerd in 1832 door
nl|[1] De wetenschappelijke naam van de soort is voor het eerst geldig gepubliceerd in 1973
nl|Sasiil is een bestuurslaag in het regentschap Sumenep van de provincie Oost-Java, Indonesië
nl|De wetenschappelijke naam van de soort werd voor het eerst geldig gepubliceerd in 1916 door
nl|De wetenschappelijke naam van de soort werd voor het eerst geldig gepubliceerd in 2004 door
nl|Solignac-sous-Roche is een gemeente in het Franse departement Haute-Loire (regio Auvergne-Rhône-Alpes) en telt 195 inwoners
nl|Het duizendkorrelgewicht is 0,3-0,4 g; van teff wegen 150 korrels even veel als een tarwekorrel
nl|Aija · Antonio Raimondi · Asunción · Bolognesi · Carhuaz · Carlos Fermín · Casma
nl|De lijn liep oorspronkelijk van Fagernes tot Eina, waar de baan aansloot op de lijn
nl|De maat was tot in de 19e eeuw in gebruik
nl|De van oorsprong overwegend protestantse signatuur van de leden is in de loop der jaren
nl|Om zijn 'Advertentie' te kunnen uitbreiden nam De Nolf andere lokale weekbladen in West-Vlaanderen over
nl|De oppervlakte bedraagt 125,66 km², de bevolkingsdichtheid is 2 inwoners per km²
nl|De bewoners van Azerbeidzjan verzamelen zich tijdens het eerste weekend van juli op Babak-kasteel voor
nl|Het is mogelijk dat ze relatief zwakke zwaartekracht op het oppervlak bezitten
nl|[1] De wetenschappelijke naam van de soort is voor het eerst geldig gepubliceerd in 2000
nl|Het seizoen 1962/63 van de Belgische Vierde Klasse ging van start op 2 september 1962
nl|Armenië trad aan in de tweede halve finale, op donderdag 11 mei 2017
nl|Disophrys laticeps is een insect dat behoort tot de orde vliesvleugeligen (Hymenoptera) en de familie
nl|De soort komt voor in het Oriëntaals gebied
nl|KVH, een groot farmaceutisch bedrijf, blijkt namelijk onder de dekmantel van onderzoek naar aids de
nl|Deelgemeenten: Assebroek · Dudzele · Koolkerke · Lissewege · Sint-Andries · Sint-Kruis · Sint-Michiels
nl|Van deze kapel stamt de lagere toren van de kerk
nl|Volgens de hier geraadpleegde database zijn er negen geslachten en meer dan 85 soorten
nl|Tijdens dit verblijf in een internaat pleegde hij met vrienden een straatroof
nl|In Flerohopp is een school, kinderopvang en buitenschoolse opvang te vinden, evenals een voetbalvereniging
nl|Cikampek is een spoorwegstation in oostelijke deel van regentschap in de Indonesische provincie West-Java
nl|Phthanoconis is een geslacht van insecten uit de familie van de dwerggaasvliegen (Coniopterygidae), die tot
nl|) aan de Universiteit van Athene
nl|Ennucula decipiens is een tweekleppigensoort uit de familie van de Nuculidae
nl|De Rally van Jordanië 2010, formeel 28th Jordan Rally, was de 28e editie van de
nl|De soort komt voor in het Oriëntaals gebied
nl|Wereldkampioenschap rally: 2008 · 2010 · 2011
nl|Ischnocnema sanderiPadial, Reichle &amp; De la Riva, 2005
nl|Rhigognostis incarnatella is een vlinder uit de familie koolmotten (Plutellidae)
nl|De blauwhelmen worden zo genoemd omdat ze blauwe helmen of baretten dragen
nl|Silometopus acutus is een spinnensoort in de taxonomische indeling van de hangmatspinnen (Linyphiidae)
nl|De weg is 4 kilometer lang en voert voor een deel daarvan door de Loosdrechtse
nl|Crystal is een Hongaarse popgroep
nl|Na lang zoeken vond Helios een nieuwe plek in Schalkhaar waar een groot terrein werd
nl|In 1808 kwam de vesting in Russische handen en in 1855 werd ze tijdens de
nl|In het jaar 2012 is Aydın door het gemeentelijke bestuur uitgeroepen tot een grootstedelijke gemeente
nl|Na de dood van zijn moeder vertrekt de hoofdpersoon Nikolaj Petrowitsj Irtenjev met zijn familie
nl|Neosiphonia superstes is een sponssoort in de taxonomische indeling van de gewone sponzen (Demospongiae)
nl|Sedee werkte vanaf 2018 als vaste nieuwsgast bij 5 Uur Live
nl|De derde, Cédric Van Branteghem, was nog herstellende van een voetblessure
nl|Hapigia beuvea is een vlinder uit de familie van de tandvlinders (Notodontidae)
nl|Stevenson werd docent voor compositie en piano aan de Universiteit van Kaapstad (UCT) in de
nl|Zij exposeerde bij de GBK en toonde een installatie in het Museum voor Moderne Kunst
nl|Brachyopa nigricauda is een vliegensoort uit de familie van de zweefvliegen (Syrphidae)
nl|De Groningse beeldend kunstenares Karin Elisabeth Hardonk volgde van 1981 tot 1986 een opleiding tot
nl|Resen (Macedonisch: Ресен) is een stad en gemeente in het zuidwesten van Noord-Macedonië en bevindt
nl|[1] De wetenschappelijke naam van de soort is voor het eerst geldig gepubliceerd in 1935
nl|[1] De wetenschappelijke naam van de soort is voor het eerst geldig gepubliceerd in 1863
nl|[1] De wetenschappelijke naam van de soort is voor het eerst geldig gepubliceerd in 1889
nl|Dit moet niet verward worden met een tussenstandig of halfonderstandig vruchtbeginsel, waarbij de bloembodem vergroeid
nl|Het is een nationaal symbool van de Iraniërs
nl|De onderstaande kaart toont de ligging van Ville-au-Val met de belangrijkste infrastructuur en aangrenzende gemeenten
nl|De wetenschappelijke naam van de soort werd in 1851 gepubliceerd door Henry Tibbats Stainton
nl|De plaats maakt deel uit van het arrondissement Cosne-Cours-sur-Loire
nl|Selenyphantes is een geslacht van spinnen uit de familie hangmatspinnen (Linyphiidae)
nl|Guamees vrouwenvoetbalelftal ·
nl|[2] De schildkleur is bruin tot groen, de kop en ledematen zijn donkergrijs van kleur
nl|De grondstoffen voor deze industrie kwam uit de omliggende veenachtige moerassen
nl|De wetenschappelijke naam Macrothemis newtoni is voor het eerst geldig gepubliceerd in 1990 door Costa
nl|De achterzijde van de DS4
nl|Zij werkt veelal in gemengde techniek op verschillende ondergronden waaronder diverse soorten papier, acrylplaat en
nl|Hoewel Bohemund Antiochië in zijn bezit had en beschikte over een sterk leger was er
nl|Nadat de Gill-man is ontsnapt uit Ocean Harbor, Florida, gaat een team van wetenschappers, geleid
nl|Eucereon cincta is een beervlinder uit de familie van de spinneruilen (Erebidae)
nl|De soort komt voor in tropisch Afrika
nl|De wetenschappelijke naam van de soort werd voor het eerst geldig gepubliceerd in 1967 door
nl|Meestal gaat het om iemand die niet gekozen wil worden, maar wel wil bijdragen aan
nl|Metacyclops denticulatus is een eenoogkreeftjessoort uit de familie van de Cyclopidae
nl|885 inwoners (schatting 2009)
nl|Via Malmok is de toeristische attractie de California Lighthouse te bereiken
nl|De organisatie werd formeel opgericht op een conferentie in Londen, op 17 juni 2003
nl|Gedurende die periode werd de volledige spoorlijn tussen Mariembourg en Couvin vernieuwd
nl|Semiope omvat de volgende soorten:
nl|[1] De wetenschappelijke naam van de soort is voor het eerst geldig gepubliceerd in 1916
nl|Het dorp wordt al in 1553 genoemd en heette gedurende zijn bestaan ook wel Narkoos
nl|Meijer maakte zijn debuut als voetballer in 1950 bij de voetbalclub N
nl|Legoland Dubai is een attractiepark in Dubai in de Verenigde Arabische Emiraten
nl|Tussendoor blijft hij zoals steeds een zeer gevraagd en gerenommeerd sessiespeler
nl|[1] De wetenschappelijke naam van de soort is voor het eerst geldig gepubliceerd in 1896
nl|Een brandverzekering is een verzekering die een object verzekert tegen bepaalde directe en indirecte schade
nl|De eerste serieuze studie naar het Bourgondisch Kanaal, de aansluiting tussen de Seine en de
nl|Hij ging op Odins achtbenige paard Sleipnir naar de burcht van Hel om zijn broer
nl|Het zou Rezniceks laatste symfonie worden
nl|Philippinoeuops viridifuscus is een keversoort uit de familie sigarenmakers (Attelabidae)
nl|Professor Stronk loopt altijd rond met een verstelde hoed en vuile nagels van het werken
nl|Op verzoek van zijn monteur Albert Kleindienst werd Baltisberger's NSU Sportmax tijdens de Duitse kampioensrace
nl|Vasastaden, of Vasastan, is een wijk in het stadsdeel Norrmalm in Stockholm
nl|SBS Sportmagazine is een sportprogramma dat rond 2006 elke zondag werd uitgezonden op SBS6
nl|Bij 95% van CML-patiënten wordt ook het Philadelphia chromosoom gevonden, een genetische abnormaliteit die kan
nl|Dat was op 21 oktober 1990 in het duel FC Volendam-Sparta (2-2), toen hij na
nl|De ster bevindt zich 50,38 lichtjaar van de zon
nl|Volgens Index Fungorum telt dit geslacht drie soorten:
nl|Lüth werd hiervoor bekroond met de "Zwaarden" bij zijn Ridderkruis van het IJzeren Kruis tijdens
nl|De onderscheiding voor langdurige dienst werd in 1868 hervormd en vereenvoudigd
nl|Er zijn 416 houwitsers van dit type geproduceerd door de Duitse wapenfabrikant Krupp
nl|Het is na de hoofdstad Pemba de grootste plaats van de provincie
nl|Met zijn leeftijd van slechts 30 jaar was Lüth de jongste van alle U-bootinstructeurs
nl|De wetenschappelijke naam van de soort werd voor het eerst geldig gepubliceerd in 1912 door
nl|Acautomus insularis is een keversoort uit de familie platte houtknotskevers (Cerylonidae)
nl|1968 (m-v) · 1969 (m-v) · 1970 (m-v) · 1971 (m-v) · 1972 (m-v) ·
nl|Tijdens de Eerste Wereldoorlog werd de competitie gestaakt
nl|Daarmee is de titel van de roman dubbelzinnig
nl|Kangga is een bestuurslaag in het regentschap Bima van de provincie West-Nusa Tenggara, Indonesië
nl|Toen hij twaalf was, in 1988, won hij al een talentenwedstrijd die hem een platencontract
nl|Als gevolg hiervan vindt men voor de eerste drie eeuwen na Christus de voorbeelden van
nl|en werd dus, voor zover men weet, nog niet gebruikt door deze cultuur
nl|Young werkte in deze periode ook mee aan een reeks arrangementen
nl|[1] De wetenschappelijke naam van de soort is voor het eerst geldig gepubliceerd in 1910
nl|Hun taak bestaat er vooral in toezicht te houden op een mogelijk staakt-het-vuren, te bemiddelen
nl|[1] De wetenschappelijke naam van de soort is voor het eerst geldig gepubliceerd in 1985
nl|Resolutie 433 van de Veiligheidsraad van de Verenigde Naties werd unaniem aangenomen op 17 augustus
nl|De Gill-man was zelf getuige van de moord, en draait door
nl|Metarbela ochracea is een vlinder uit de familie van de houtboorders (Cossidae)
nl|Hij exposeerde zijn werken in Cincinnati en New York, waar ze gretig aftrek vonden
nl|Het aantal inwoners steeg in de periode 1991-2001 met 4,1% volgens cijfers uit de tienjaarlijkse
nl|[1] De wetenschappelijke naam van de soort is voor het eerst geldig gepubliceerd in 1870
nl|Het Filmcentrum is een gebouw op het Media Park, het media-bedrijventerrein in de Nederlandse plaats
nl|Zowel bij dammen als bij bridgen is de naam van Ghestem in de theorie opgenomen
nl|Het dier behoort tot het geslacht Myrmarachne
nl|Paraconotrochus capense is een rifkoralensoort uit de familie van de Caryophylliidae
nl|Grand Slam: Australian Open · Roland Garros · Wimbledon · US Open
nl|Eurytoma longipetiolata is een vliesvleugelig insect uit de familie Eurytomidae
nl|In 1686 werd hij ook benoemd tot hoogleraar in de wiskunde aan de universiteit aldaar
nl|Nyctiophylax dicellatus is een schietmot uit de familie Polycentropodidae
nl|Willem Philip Barnaart (1755-1781) en van Cornelia Reessen (1762-1836)
nl|Het WK Basketbal voor vrouwen 1967 is het vijfde gehouden wereldkampioenschap basketbal voor vrouwen
nl|Arhaphes quadriguttatus is een keversoort uit de familie kniptorren (Elateridae)
nl|Agrodiaetus iphigenia is een vlinder uit de familie van de Lycaenidae
nl|Het hoorspel duurde 58 minuten
nl|In 1724 werd door een onderzoeker herkend wat de fossielen waren
nl|Tijdens de jaren 1970 speelde Young vaak bij Von Freeman en werkte hij mee aan
nl|De wetenschappelijke naam van de soort is voor het eerst geldig gepubliceerd in 1878 door
nl|Hij zong Jacksons nummers Ben, Billie Jean en het origineel van Lisa, It's Your Birthday,
nl|De parochie maakt deel uit van het bisdom Roskilde en telt 572 kerkleden op een
nl|Voorts heeft ze ook meegespeeld in verschillende theaterstukken
nl|De wetenschappelijke naam van de soort werd voor het eerst geldig gepubliceerd door Viereck in
nl|Knaresdale with Kirkhaugh ·
nl|De soort leeft als parasiet in andere dieren
nl|[1] De wetenschappelijke naam van de soort is voor het eerst geldig gepubliceerd in 1934
nl|Heterosternuta cocheconis is een keversoort uit de familie waterroofkevers (Dytiscidae)
nl|Clepsis hohuanshanensis is een vlinder uit de familie van de bladrollers (Tortricidae)
nl|[1] De wetenschappelijke naam van de soort is voor het eerst geldig gepubliceerd in 1971
nl|Cook is een plaats (village) in de Amerikaanse staat Nebraska, en valt bestuurlijk gezien onder
nl|Tropizodium trispinosum is een spinnensoort in de taxonomische indeling van de mierenjagers (Zodariidae)
nl|Făcăeni telt 5739 inwoners
nl|De lijn naar Terminal 5 is in 2007 aangelegd, treinen reden eerst leeg over de
nl|Voorwaarde voor een correcte uitvoering van een sprongservice is dat het punt van afzetten achter
nl|Union List of Artist Names: 500051886Virtual International Authority File: 96027260 WorldCat Identities (via VIAF): 96027260
nl|Geen van de twee was het gelukt om hun doel volledig te bereiken en de
nl|[1] De wetenschappelijke naam van de soort is voor het eerst geldig gepubliceerd in 1897
nl|Coenonympha andalgalensis is een vlinder uit de onderfamilie Satyrinae van de familie Nymphalidae
nl|390 inwoners (volkstelling 2010)
nl|Ze bezitten soms grote schatten, die zij in onderaardse holen verborgen houden
nl|Eigenlijk bestaat het småort uit drie plaatsjes: Skogsta, Strömsholm en Sillerbo
nl|Station Couvin is een spoorwegstation langs spoorlijn 134 (Mariembourg - Couvin) in de Belgische stad
nl|Het dier behoort tot het geslacht Tropizodium
nl|Het eerste elftal speelt in de Vierde klasse zaterdag (seizoen 2020/21)
nl|Uitzonderlijke gebeurtenissen[4]
nl|Ze werd geboren als Elfriede Brunner en groeide op in een communistisch gezin in de
nl|Pycnarmon vohilavalis is een vlinder uit de familie van de grasmotten (Crambidae)
nl|De pergola's lijken daarbij op prehistorische dieren
nl|De wetenschappelijke naam is voor het eerst geldig gepubliceerd in 1957 door Bugbee
nl|Indien sprake is van een allergische reactie, spreekt men van allergenen
nl|Cremastus pleurovittatus is een insect dat behoort tot de orde vliesvleugeligen (Hymenoptera) en de familie
nl|Remigius) is een rooms-katholiek kerkgebouw in Wassenach, een Ortsgemeinde in het Landkreis Ahrweiler (Rijnland-Palts)
nl|De muziek en dans van de Garifuna (of de Black Caribs) uit Belize, Honduras en
nl|De conferentie had plaats op de plek waar nu de minaret staat
nl|De onderstaande figuur toont nabijgelegen plaatsen in een straal van 24 km rond Campbell Station
nl|Ferry is een plaats (census-designated place) in de Amerikaanse staat Alaska, en valt bestuurlijk gezien
nl|Nerita versicolor is een slakkensoort uit de familie van de Neritidae
nl|Na de Franse invasie werd Glabais (toen als Glabbais gespeld) als gemeente ingedeeld bij het
nl|Per dag verliest de gemiddelde mens ongeveer 100 haren, dit heeft geen zichtbare gevolgen aangezien
nl|De première van Epiphany werd verzorgd door het Harmonieorkest St
nl|De plaats is genoemd naar HMS Coromandel die de haven in 1820 aandeed
nl|Newton hield zich enig tijd bezig met de bestudering van uitgestorven vogelsoorten van de eilandengroep
nl|[1] De wetenschappelijke naam van de soort is voor het eerst geldig gepubliceerd in 1983
nl|Ceratomyxa amatea is een microscopische parasiet uit de familie Ceratomyxidae
nl|[1] De wetenschappelijke naam van de soort is voor het eerst geldig gepubliceerd in 1840
nl|Clonia kalahariensis is een rechtvleugelig insect uit de familie sabelsprinkhanen (Tettigoniidae)
nl|Kanton Saint-Junien-Est is een kanton van het Franse departement Haute-Vienne
nl|Georges Bortoli (Casablanca, 28 juni 1923 - 13 juli 2010)[1] was een Frans journalist
nl|[1] De wetenschappelijke naam van de soort is voor het eerst geldig gepubliceerd in 1897
nl|Centrale districtsplaats (İlçe Merkezi): Ilgaz
nl|Het Nationaal Museum van Indonesië (Indonesisch: Museum Nasional) is een archeologisch, historisch, volkenkundig en geografisch
nl|Het programma werd gepresenteerd door Yvonne van Gennip
nl|Walldürn is een plaats in de Duitse deelstaat Baden-Württemberg, gelegen in het Neckar-Odenwald
nl|The Creature Walks Among Us is een Amerikaanse horrorfilm uit 1956
nl|Philippe Faure (Lyon, 1 juli 1952 – aldaar, 18 juli 2010) was een Frans acteur
nl|De historische Hongaarse en Duitse namen zijn respectievelijk Várjás en Warjasch
nl|De Nederlandse gemeente Raalte heeft 9 oorlogsmonumenten
nl|In 2002 bedroeg de totale oppervlakte van gemeente Władysławów 90,71 km², waarvan:
nl|De wetenschappelijke naam van de soort werd voor het eerst geldig gepubliceerd door Barron in
nl|000-toernooi van het Italiaanse Tiro A Volo moest zij in de halve finale bij een
nl|Hyphilaria anthias is een vlindersoort uit de familie van de prachtvlinders (Riodinidae), onderfamilie Riodininae
nl|In de competitie kwam Misdorp uit voor het Haagse ZIAN en speelde hij enige tijd
nl|Porphyrinia confuscata is een vlinder uit de familie van de uilen (Noctuidae)
nl|Library of Congress Control Number: n2013011348Virtual International Authority File: 296399597 WorldCat Identities (via VIAF): 296399597
nl|Hij kreeg belangstelling voor het schrijven van songs
nl|Verenigde Arabische Emiraten ·
nl|De soort leeft in het zoute water
nl|Ciririp is een bestuurslaag in het regentschap Purwakarta van de provincie West-Java, Indonesië
nl|De vakjury bestond uit zes voormalige deelnemers aan het Eurovisiesongfestival: Hayko (2007), Anoesj Arsjakian (2009),
nl|[1] De wetenschappelijke naam van de soort is voor het eerst geldig gepubliceerd in 1876
nl|Het departement bestaat uit twee grotere eilanden; Samos, Ikaria en enkele kleine eilandjes van Fournoi
nl|Saraxis een geslacht van de zweepspinnen (Amblypygi), familie Charinidae
nl|Trebuchet MS kenmerkt zich ten opzichte van andere schreefloze lettertypen door enkele karakteristieken
nl|De wetenschappelijke naam van de soort is voor het eerst geldig gepubliceerd in 1862 door
nl|Parascatopse minutissima is een muggensoort uit de familie van de Scatopsidae
nl|Pedomyia dryopolis is een vliegensoort uit de familie van de roofvliegen (Asilidae)
nl|Proyonanggan Selatan telt 7403 inwoners (volkstelling 2010)
nl|Een familie onder deze naam wordt algemeen erkend door systemen van plantentaxonomie, en ook door
nl|Doryteuthis is een geslacht van pijlinktvissen uit de familie van Loliginidae
nl|Cabereopsis is een monotypisch geslacht van mosdiertjes uit de familie van de Candidae
nl|Zelotibia acicula is een spinnensoort uit de familie bodemjachtspinnen (Gnaphosidae)
nl|[112] In dat jaar moest Perikles echter zijn beide zonen bij zijn eerste vrouw, Paralos
nl|Metachanda holombra is een vlinder uit de familie sikkelmotten (Oecophoridae)
nl|De wetenschappelijke naam van de soort werd voor het eerst geldig gepubliceerd in 1873 door
nl|Abatoleon is een insectengeslacht uit de familie van de mierenleeuwen (Myrmeleontidae), die tot de orde
nl|Leidy gaf geen etymologie van de soortnaam; althans de soortaanduiding lijkt erop te wijzen dat
nl|De stad werd in 1337 voor het eerst genoemd als middeleeuwse nederzetting, onder de naam
nl|Flirtea henrikseni is een hooiwagen uit de familie Cosmetidae
nl|In Rusland liggen dolmens bij Sotsji en Toeapse (een bekende dolmen is Psynako 1)
nl|De wetenschappelijke naam van de soort werd in 1852 gepubliceerd door Lucas
nl|Betonmonteurs of betonreparateurs zijn specialisten die dat wel kunnen
nl|Hij streefde een kerkelijke loopbaan na
nl|[1] De wetenschappelijke naam van de soort is voor het eerst geldig gepubliceerd in 1989
nl|Het geslacht Pareuryaptus omvat de volgende soorten:
nl|Jammerbugt is een gemeente in de Deense regio Nordjylland (Noord-Jutland)
nl|[1] De wetenschappelijke naam van de soort is voor het eerst geldig gepubliceerd in 1792
nl|Pseudispa tuberculata is een keversoort uit de familie bladhaantjes (Chrysomelidae)
nl|286 inwoners (1 januari 2016)
nl|De kortfilm werd eveneens gebruikt voor de videoclip van Theme from turnpike van Barmans band
nl|De Vietnamese Communistische Partij hebben in totaal acht zetels gewonnen, de onafhankelijken hebben een zetel
nl|De wetenschappelijke naam van deze soort is voor het eerst geldig gepubliceerd in 1996 door
nl|Zijn mobiliteit en redelijk zware granaten bezorgden de Deutsches Heer in het begin van de
nl|[1] De wetenschappelijke naam van de soort is voor het eerst geldig gepubliceerd in 1893
nl|De soort komt voor in Europa
nl|Formica subcyanea is een mierensoort uit de onderfamilie van de schubmieren (Formicinae)
nl|De finale tegen KSKV Zwevezele werd op het veld van KM Torhout 1992 2-0 verloren
nl|Er wordt vermoed dat de film verloren is gegaan
nl|Daarnaast interesseert hij zich ook voor musical, dans- en muziektheater, zoals bijvoorbeeld de productie "Lets
nl|Na de heiligverklaring van koning Knoet in 1101 werd de houten Albanuskerk vervangen door een
nl|Goloebev verloor in de tweede ronde van de Fransman Paul-Henri Mathieu
nl|Hierbij baseerde zij zich op de Belgische taalwetgeving uit 1966
nl|Het vervolg voerde over Dreux naar Angers
nl|Delomerista longicauda is een vliesvleugelig insect uit de familie van de gewone sluipwespen (Ichneumonidae)
nl|Bulumanis Kidul is een bestuurslaag in het regentschap Pati van de provincie Midden-Java, Indonesië
nl|De top van de Dachstein bevindt zich op 2995m hoogte
nl|Keben telt 868 inwoners (volkstelling 2010)
nl|In oktober 2007 kwalificeerde hij zich voor zijn eerste ATP-toernooi (Bazel) en boekte hij ook
nl|In de eerste helft van de jaren zeventig vormde hij met Gaston Durnez, Ludo Simons
nl|De wetenschappelijke naam is voor het eerst geldig gepubliceerd in 1912 door Girault
nl|De trechterbeker van Bronocice vertoont de oudste met zekerheid gedateerde afbeelding van een wagen met
nl|In juli 1313 was Filips getrouwd met zijn achternicht Johanna van Bourgondië, dochter van hertog
nl|Ctenopleura ludwigi is een kamster uit de familie Astropectinidae
nl|079 inwoners op 80,77 km², 421,9 mensen per km²
nl|Ook in door de mens aangetaste bossen en in weilanden en plantages worden de soorten
nl|Brug 2100 · Brug 2102 · Brug 2103 · Brug 2105 · Brug 2107 ·
nl|Dyscolus physopterus is een keversoort uit de familie van de loopkevers (Carabidae)
nl|Eupteleaceae is een botanische naam, voor een familie van tweezaadlobbige planten
nl|Om dit studentenverzet te bundelen werd de Nederlandse Studenten Federatie opgericht
nl|[1] Beide namens de SDAP, waarvan hij sinds 1917 lid was
nl|De oppervlakte van Bourg-le-Comte bedraagt 11,7 km², de bevolkingsdichtheid is 17,5 inwoners per km²
nl|Een jaar later verhuisde Weston haar achterna, zijn vrouw en drie van zijn kinderen achterlatend
nl|De wetenschappelijke naam van de soort is voor het eerst geldig gepubliceerd in 2001 door
nl|Dit hield voor Bozdoğan in dat de dorpen die voorheen tot Bozdoğan behoorden wijken van
nl|Hij werd dirigent van het Teatro Colón in Buenos Aires en kreeg ook een aanstelling
nl|De snoerworm jaagt op prooien van zijn eigen omvang en vangt deze met behulp van
nl|Een omkeerfilm is speciaal geschikt gemaakt voor het omkeerproces
nl|Tanapseudes ormuzana is een naaldkreeftjessoort uit de familie van de Kalliapseudidae
nl|De Belgische Kirsten Flipkens had zich via de kwalificatiewedstrijden weten te plaatsen voor het hoofdtoernooi
nl|Op 18 september 1852 werd bericht vanuit Osnabrück dat de gemeente werd onderworpen aan de
nl|De oppervlaktemaat van 100 roede werd dus hont genoemd
nl|Sanguilevator yearsleyi is een lintworm (Platyhelminthes; Cestoda)
nl|2004: Knut Anders Sørum ·
nl|Bremcke is een plaats in de Duitse gemeente Plettenberg, deelstaat Noordrijn-Westfalen, en telt 500 inwoners
nl|Het geslacht werd voor het eerst wetenschappelijk beschreven door Nathan Banks, in 1924
nl|Bij de volkstelling in 2000 werd het aantal inwoners vastgesteld op 3616
nl|Cucullanus bioccai is een rondwormensoort uit de familie van de Cucullanidae
nl|[1] De wetenschappelijke naam van de soort is voor het eerst geldig gepubliceerd in 1918
nl|250 meter noordelijker en is groter en bekender
nl|In elke staaf van de grafiek staat van boven naar beneden vermeld:
nl|Het album werd uitgegeven op 12 juli 2005 en bevat naast nummers van de punkbands
nl|[1] De wetenschappelijke naam van de soort is voor het eerst geldig gepubliceerd in 1863
nl|[1] De wetenschappelijke naam van de soort is voor het eerst geldig gepubliceerd in 1781
nl|De wetenschappelijke naam van de soort is voor het eerst geldig gepubliceerd in 2005 door
nl|[1] De wetenschappelijke naam van de soort is voor het eerst geldig gepubliceerd in 2001
nl|Coxicerberus parvulus is een pissebed uit de familie Microcerberidae
nl|De Volkskerstzang is een jaarlijks terugkerende gebeurtenis, die sedert 1956 wordt gehouden
nl|De Pichichi-trofee wordt jaarlijks uitgereikt aan de topscorer van de Primera División
nl|Het hemelobject werd op 19 maart 1784 ontdekt door de Duits-Britse astronoom William Herschel
nl|Ctenopelma longicrus is een insect dat behoort tot de orde vliesvleugeligen (Hymenoptera) en de familie
nl|Pulau Sarok is een bestuurslaag in het regentschap Aceh Singkil van de provincie Atjeh, Indonesië
nl|Waar de officieren een gouden kruis, een verguld zilveren kruis of een verguld bronzen kruis
nl|Bromarv · Degerby · Ekenäs · Ekenäs landskommun · Haaka · Huopalahti · Hyvinkään maalaiskunta
nl|Hij was tevens apostolisch administrator van de eparchie Miskolc van 2008 tot 2011
nl|[1] De wetenschappelijke naam van de soort is voor het eerst geldig gepubliceerd in 1886
nl|In Assyrische bronnen wordt Hiram vermeld als een van de koningen die schatting afdroeg aan
nl|Gemeinsame Normdatei: 1060405598Historical Dictionary of Switzerland: 009076Virtual International Authority File: 311446375 WorldCat Identities (via VIAF):
nl|Karel Martel (Herstal, circa 689 – Quierzy, 22 oktober 741) was hofmeier van het Frankische
nl|Deze groep liet de hunebedden achter in zijn leefgebied, de zandgronden van Friesland en Drenthe
nl|Onderstaande figuur toont het verloop van het inwonertal
nl|In 2019 won Ajrapetjan brons op het EK op de relay met Jelistratov, Sjoelginov en
nl|Frankrijk is verdeeld in 18 regio's (régions)
nl|Aloeides arida is een vlinder uit de familie van de Lycaenidae
nl|In de Verenigde Staten speelde hij een kleine rol in de tv-serie JAG (1995-2005)
nl|Het woord levenslied werd in 1908 bedacht door ofwel Jean-Louis Pisuisse, of Max Blokzijl
nl|De spons behoort tot het geslacht Erylus en behoort tot de familie Geodiidae
nl|Allen groepen uit de Canterbury-scene die Jazz- en Rock-beïnvloedde muziek brengen
nl|FTF · A-internationals · Selecties · Bondscoaches · Tunesisch vrouwenelftal · Olympisch elftal · Tunesië
nl|De wetenschappelijke naam van dit geslacht is voor het eerst geldig gepubliceerd in 1898 door
nl|Hij speelde in de verdediging
nl|Gana Adhikar is een Assamees-talig regionaal dagblad, dat uitkomt in de Indiase deelstaat Assam
